"subject","version","assignmentId","rating","rating2","rating3","question_ind","trial_ind","focal_high","alt_high","alt2_high","greenSecond","rt","stamp","id"
"A251IZWNCICC1Y","caus_thomas_fire_v6","30IQTZXKAK7FUPFOPM8OSQD76RY0X3","4","4","4","0,2,1","0","1","1","0",,"33423","2017-10-17 14:46:50","24567"
"A151IWEMV5XRTA","caus_thomas_fire_v6","36TFCYNS44BQ5PLKNUF9YICOS8ZHXL","8","0","0","2,1,0","0","0","1","1",,"27889","2017-10-17 14:46:52","24568"
"A239EUWY6SNDEZ","caus_thomas_fire_v6","3A7Y0R2P2OPMWVGABUIUAVS35ZOJXB","0","6","8","1,2,0","0","0","1","1",,"14032","2017-10-17 14:47:10","24569"
"A2X9VV3B0FZKHY","caus_thomas_fire_v6","3HUTX6F6VUOZWQ4A3IP6S1FTRLD2OK","0","8","8","0,1,2","0","0","1","0",,"18834","2017-10-17 14:47:13","24570"
"A2XVA21SCWHHEN
","caus_thomas_fire_v6","3GM6G9ZBKNY5GMDB9HUP1KZEWY8MTE","0","8","8","0,2,1","0","1","1","0",,"16735","2017-10-17 14:47:16","24571"
"A34XJD6XC6Z2MK","caus_thomas_fire_v6","3B3WTRP3DB3WP3041T6OVBK4WMR296","8","0","4","2,0,1","0","0","1","1",,"22617","2017-10-17 14:47:56","24572"
"AOY5NMIJRLFVT","caus_thomas_fire_v6","3D3VGR7TA0GRELS9ZAKF56PQ8MWR3S","0","7","7","1,2,0","0","1","1","0",,"14523","2017-10-17 14:48:01","24573"
"A371TYNO6L4LCC","caus_thomas_fire_v6","3MTMREQS4VJW628G7J9VFDBD6B4AWB","0","8","8","2,0,1","0","0","1","0",,"20506","2017-10-17 14:48:31","24574"
"A1C1KG9F80G5O","caus_thomas_fire_v6","3X1FV8S5JXSK14LE39W9PX32XXFGVJ","8","0","0","1,2,0","0","0","1","1",,"24135","2017-10-17 14:48:34","24575"
"A1FU5C6US2L0J0","caus_thomas_fire_v6","3NLZY2D53PQ8IO3YS1ZFW292CMLQL4","1","6","7","1,0,2","0","1","1","0",,"45773","2017-10-17 14:48:41","24576"
"A2YGAEODJ5SSF6","caus_thomas_fire_v6","3DI28L7YXAF6VE9PQ0MWI6BAVCE1EH","0","8","8","1,0,2","0","1","1","0",,"18308","2017-10-17 14:48:43","24577"
"A2L55L6Z0CQOED","caus_thomas_fire_v6","3Y9N9SS8LYCXDB94H9PV0H8MTL63DZ","7","0","6","0,2,1","0","0","1","1",,"54557","2017-10-17 14:48:49","24578"
"A3ESZWJBD8M1Z","caus_thomas_fire_v6","3TMFV4NEP8FINEF1ALPHJM5IGNY8WZ","0","8","8","0,2,1","0","1","1","0",,"31697","2017-10-17 14:48:49","24579"
"A32161UZYCOWQ1","caus_thomas_fire_v6","35BLDD71I6YKSLGJT1KYA4J88N2VZG","0","2","5","1,2,0","0","1","1","0",,"33598","2017-10-17 14:48:58","24580"
"A2VX8B1CJXRN2","caus_thomas_fire_v6","3TU5ZICBRD2D3HJFYCQBRXNWSL98QL","0","7","6","2,0,1","0","0","1","0",,"77061","2017-10-17 14:49:13","24581"
"A26M997VYVK0E6","caus_thomas_fire_v6","3P1L2B7AD1Q5XCQIDO7B7XE2XKOOLD","4","6","4","2,1,0","0","0","1","0",,"10613","2017-10-17 14:49:14","24582"
"A1KXYURHCYHKOL","caus_thomas_fire_v6","3OLF68YTN92UVGMLHUZVBPPDB8EAFD","8","0","5","1,0,2","0","0","1","1",,"19649","2017-10-17 14:49:25","24583"
"A2I10BEXAZIR95","caus_thomas_fire_v6","39OWYR0EPKSVRYKOX0DBEB7KEZHYFB","5","6","4","2,0,1","0","1","1","0",,"6226","2017-10-17 14:49:32","24584"
"A13UMY3NL33676","caus_thomas_fire_v6","3XLBSAQ9Z4DIHVFNB3HI4Q35M4UZ7P","0","8","5","2,0,1","0","0","1","0",,"16439","2017-10-17 14:49:33","24585"
"AR2BDL1QQGN53","caus_thomas_fire_v6","3Q5ZZ9ZEVOGOAV0HEK28TMS5WQZ58K","4","4","0","0,1,2","0","0","1","0",,"16784","2017-10-17 14:49:39","24586"
"A2PJ08T9B0LOK9","caus_thomas_fire_v6","3OB0CAO74HQF5UBUSQ1BHWJXUEUHYS","7","0","6","0,2,1","0","1","1","0",,"43491","2017-10-17 14:49:40","24587"
"A3KHOW5FW32RUL","caus_thomas_fire_v6","3K2755HG5S4STNPX14QX1QXJWBBFDK","1","7","5","2,1,0","0","1","1","0",,"23357","2017-10-17 14:49:45","24588"
"A2N3HHEBCJRDJO","caus_thomas_fire_v6","3U5JL4WY5KAWTDXP8NVQ4T3KN3EX4G","0","8","5","1,2,0","0","0","1","0",,"23801","2017-10-17 14:49:53","24589"
"A240OTT1T85UGT","caus_thomas_fire_v6","3V5Q80FXIXSAA1BOKK5E4YHIWUC23K","8","0","8","1,0,2","0","1","1","1",,"17182","2017-10-17 14:49:54","24590"
"AP3EZGN902UO2","caus_thomas_fire_v6","3RWE2M8QWHBAIV1KNGLFUOM94DP0NK","8","8","8","2,0,1","0","0","1","1",,"7813","2017-10-17 14:50:02","24591"
"A2BKX3XN16KR0V","caus_thomas_fire_v6","304SM51WA358IVWZTSZQDZSYIFJSBX","0","8","8","1,0,2","0","1","1","0",,"14626","2017-10-17 14:50:11","24592"
"A1XJCPE83VNDVP","caus_thomas_fire_v6","3PS7W85Z8Z3Q92UHK8QKWYTUWZ3T9O","7","7","7","1,0,2","0","1","1","0",,"47621","2017-10-17 14:50:14","24593"
"A110JBKYAC0WAW","caus_thomas_fire_v6","3T3IWE1XG6OW11B31A16ITJJ6Z1TQ4","0","8","8","2,0,1","0","0","1","0",,"22591","2017-10-17 14:50:16","24594"
"A3AOE3JLHSHEC9","caus_thomas_fire_v6","3NKQQ8O39Y6HC5MNWTLWNQYM6YRDUI","0","8","0","2,0,1","0","1","1","0",,"15608","2017-10-17 14:50:39","24595"
"A8TQSHYC5OOY4","caus_thomas_fire_v6","3JNQLM5FT4NRQ51DQQ9E0KBZWG92L4","8","8","8","1,0,2","0","1","1","1",,"35905","2017-10-17 14:50:42","24596"
"A2GE0813KOHJUU","caus_thomas_fire_v6","3K5TEWLKGVCYXVR9TXWCA9GICA7VIQ","0","8","8","1,2,0","0","1","1","0",,"19364","2017-10-17 14:50:44","24597"
"A4HBWAVHBH9OJ","caus_thomas_fire_v6","3EFVCAY5L3AWHUF23M62UWBAERW8JB","0","8","8","0,1,2","0","0","1","0",,"23031","2017-10-17 14:50:45","24598"
"A3S67QA0SQVPUJ","caus_thomas_fire_v6","3B2X28YI3WG3VXY2MFWNCUW60RX6B2","0","8","8","0,2,1","0","1","1","0",,"27696","2017-10-17 14:50:50","24599"
"A297WLY9EYPY0C","caus_thomas_fire_v6","3EQHHY4HQST33A6ZXIEWLZ93K9DG5C","8","1","5","0,2,1","0","0","1","1",,"25748","2017-10-17 14:51:06","24600"
"A14VY6QXKBLC0D","caus_thomas_fire_v6","3Z7VU45IPYI4690LMN093GCSJJ2Z12","7","0","4","2,1,0","0","1","1","1",,"12828","2017-10-17 14:51:11","24601"
"A2VY16N1O40VEL","caus_thomas_fire_v6","36AHBNMV1RDYTE6S6UILQB4Z2LLYDI","8","0","8","2,1,0","0","0","1","1",,"19533","2017-10-17 14:51:26","24602"
"A58QOLDFC179Q","caus_thomas_fire_v6","3JCG6DTRV3RJ9LJBK67BDO8WMRZQQI","8","8","2","1,0,2","0","1","1","1",,"111130","2017-10-17 14:51:35","24603"
"A1RY940OZBOXPR","caus_thomas_fire_v6","3TVRFO09GKGSRL4AEFU7QA5V9PALXY","4","4","1","2,0,1","0","0","1","0",,"22465","2017-10-17 14:51:36","24604"
"A32FIOOQE8U98U","caus_thomas_fire_v6","3VW04L3ZLT7NRFLZSYXV140IGYJXXV","6","1","6","2,1,0","0","0","1","1",,"13662","2017-10-17 14:51:39","24605"
"A1MJG0B91SYOAL","caus_thomas_fire_v6","374TNBHA8BWSINAXBGO5QABYL1QYQ5","5","1","4","0,1,2","0","1","1","1",,"25214","2017-10-17 14:51:39","24606"
"A1T208Y507O4RS","caus_thomas_fire_v6","3M68NM076H8QB4FRICIDC91AID06RF","8","0","7","1,0,2","0","0","1","1",,"14280","2017-10-17 14:51:43","24607"
"AMYRVTU53MLYO","caus_thomas_fire_v6","30MVJZJNHMEWVZYC8ECGUS6LYXEJ9B","0","7","2","2,0,1","0","0","1","0",,"21702","2017-10-17 14:51:57","24608"
"A1I6LWJWGKXOUU","caus_thomas_fire_v6","3PDJHANYK5HDMA1OM76JY5Z4V42H6T","2","8","7","2,1,0","0","1","1","0",,"34207","2017-10-17 14:52:02","24609"
"A19ZWBQT8A3LIR","caus_thomas_fire_v6","39GXDJN2OTF58PFWKBKLXKM49E2V8I","5","0","3","2,1,0","0","1","1","1",,"17331","2017-10-17 14:53:10","24610"
"A2DQO6MHBPS0M6","caus_thomas_fire_v6","3LOZAJ85YDEMQZI249C2BE6M3PK2XR","8","0","7","2,1,0","0","1","1","1",,"21050","2017-10-17 14:53:11","24611"
"A135O3T299Y0F4","caus_thomas_fire_v6","3GGAI1SQEVZOU5B0NVZZCAZA8C8CML","4","0","4","1,0,2","0","0","1","1",,"36271","2017-10-17 14:53:11","24612"
"A3MVQVS782U9SG","caus_thomas_fire_v6","3FUI0JHJPXZZVJ77OKJJN8MA28J333","6","8","7","2,0,1","0","0","1","1",,"7011","2017-10-17 14:53:19","24613"
"A3EATVSTH9HYIP","caus_thomas_fire_v6","3B3WTRP3DB3WP3041T6OVBK4WMS92E","8","7","3","0,2,1","0","1","1","0",,"52052","2017-10-17 14:53:23","24614"
"A1JQE1NJI0GDZE","caus_thomas_fire_v6","337RC3OW0530NWZFE0TP2P8ATE2VL5","6","6","6","2,1,0","0","1","1","0",,"20083","2017-10-17 14:53:57","24615"
"A3QDZ935V5U31J
","caus_thomas_fire_v6","3HFNH7HEMHFSWWPXHA2ZJA4UG51QG0","7","0","8","0,1,2","0","0","1","1",,"15926","2017-10-17 14:54:01","24616"
"A27O2IILV3S5YS","caus_thomas_fire_v6","3TOK3KHVJTJ6IR1G9U61OSW12107O6","5","5","8","1,0,2","0","0","1","0",,"16876","2017-10-17 14:54:11","24617"
"A36MOV8E6SYHCR","caus_thomas_fire_v6","3VA45EW49NOS75MEKEPSNI5OZEK1OL","6","5","7","1,0,2","0","0","1","1",,"16179","2017-10-17 14:54:14","24618"
"A3QUGJF2AN8TF2","caus_thomas_fire_v6","31LM9EDVOLTHK1269OVLCT153LHNJY","8","0","8","1,0,2","0","0","1","1",,"17495","2017-10-17 14:54:50","24619"
"A2873IWWYUPLSP","caus_thomas_fire_v6","3KXIR214I4HVSXUSKYAXE39OAUF24C","0","8","8","0,2,1","0","0","1","0",,"9625","2017-10-17 14:54:57","24620"
"A2ZR3PL5I0KPQ6","caus_thomas_fire_v6","3M0BCWMB8VX1PCD8DX9RAOVJOTQWBT","8","0","8","1,2,0","0","0","1","1",,"22581","2017-10-17 14:55:00","24621"
"A12CEB35YXRM8X","caus_thomas_fire_v6","3D4CH1LGEAUM4X8B08RDXFE565YG95","3","4","6","2,0,1","0","1","1","0",,"3629","2017-10-17 14:55:05","24622"
"A25RGFIS2KY1XS","caus_thomas_fire_v6","3TUI152ZZBOVSHZUZRHWCN0OEGJ1QC","8","0","0","2,1,0","0","0","1","1",,"21909","2017-10-17 14:55:06","24623"
"AB073O87AEMEY","caus_thomas_fire_v6","3U4J9857OECMZXC75P1FI8W2V2I7B3","5","1","8","0,1,2","0","0","1","1",,"33296","2017-10-17 14:55:18","24624"
"AZIAQJWXTSFUX","caus_thomas_fire_v6","3WMINLGALB4NS42BQS9U3J4AEVOCA6","5","5","2","1,2,0","0","0","1","0",,"11906","2017-10-17 14:55:23","24625"
"A38R7SIVV118KT","caus_thomas_fire_v6","386PBUZZXFYRW1ZLXBF6Z1XGYRWJL9","4","1","4","2,1,0","0","0","1","1",,"17795","2017-10-17 14:55:33","24626"
"AHUKCHMKUJHQQ","caus_thomas_fire_v6","3CCZ6YKWR7KOO0JRJC8MTINGGWK95G","4","0","8","2,1,0","0","0","1","1",,"35503","2017-10-17 14:55:50","24627"
"A3NQ4ZG8PEN9X4","caus_thomas_fire_v6","37C0GNLMHF4WAUWM0BNT7KK63CAD6H","0","6","8","0,1,2","0","0","1","0",,"19245","2017-10-17 14:56:02","24628"
"AS9E0S6DBSWH7","caus_thomas_fire_v6","3P1L2B7AD1Q5XCQIDO7B7XE2XL4OLV","8","0","8","0,2,1","0","0","1","1",,"9789","2017-10-17 14:56:09","24629"
"A23GVZ7MEINT6J","caus_thomas_fire_v6","3Z7EFSHGN9FZOHA41218NRF8FGXCXA","1","7","6","0,1,2","0","0","1","0",,"54218","2017-10-17 14:56:10","24630"
"A31L5H1AOWJLV1","caus_thomas_fire_v6","3GA6AFUKOOPEPRE6358LR2NKLD1H3O","8","8","0","2,1,0","0","1","1","1",,"26880","2017-10-17 14:56:12","24631"
"A23JA6ICO4BPQ5","caus_thomas_fire_v6","3S96KQ6I9M52CS7YWOVMIUCKNKLTD8","0","5","7","0,2,1","0","0","1","0",,"7649","2017-10-17 14:56:20","24632"
"A1UHNDB2EQ8TK0","caus_thomas_fire_v6","3U088ZLJVKU05PAYFHC2Q7Z0XOI0WY","4","4","3","2,1,0","0","1","1","1",,"6549","2017-10-17 14:56:24","24633"
"A32F070MKM1ICD","caus_thomas_fire_v6","3B4YI393V9X7ZHD14ELL3O2YM4HSSC","4","6","5","1,0,2","0","1","1","0",,"19063","2017-10-17 14:56:31","24634"
"AQJL8VURU34A1","caus_thomas_fire_v6","3EKVH9QMEY58STDLD9BQH73UN78D20","6","6","5","0,2,1","0","0","1","1",,"28782","2017-10-17 14:56:36","24635"
"A6XFW3LMBFEVG","caus_thomas_fire_v6","3I0BTBYZAXM4UU5YUIUQB4KG8XV0YC","3","7","7","0,1,2","0","0","1","0",,"14910","2017-10-17 14:56:49","24636"
"A3F8QZ4E8T1ZJ7","caus_thomas_fire_v6","3HFNH7HEMHFSWWPXHA2ZJA4UG52GQR","0","8","8","0,1,2","0","1","1","0",,"65211","2017-10-17 14:56:56","24637"
"A33FBG0T3WLLHY","caus_thomas_fire_v6","39LOEL67OS6LWGDD01EFEPULIT083N","0","8","8","2,0,1","0","0","1","0",,"8677","2017-10-17 14:57:22","24638"
"AG7C4X3WKKBV","caus_thomas_fire_v6","3II4UPYCOJ8PKCF6FK1RDP1X3DMDQE","4","7","7","2,0,1","0","1","1","1",,"87758","2017-10-17 14:58:02","24639"
"A13ML9QGIEH75V","caus_thomas_fire_v6","336KAV9KYQTBQ48C95Y4USDV5VF2YY","8","0","8","2,0,1","0","0","1","1",,"34459","2017-10-17 14:58:09","24640"
"A29VPSFOR6OO5H","caus_thomas_fire_v6","33CID57104UGBNXWUQNJJUGR2UB3LI","0","8","5","1,0,2","0","1","1","0",,"20792","2017-10-17 14:58:20","24641"
"A3CMGKHSBTC2XQ","caus_thomas_fire_v6","36DSNE9QZ5ZZ2M2IA3VYRI1ATW1OJV","8","8","7","1,0,2","0","0","1","1",,"17284","2017-10-17 14:58:20","24642"
"A46DGMYAWYN1","caus_thomas_fire_v6","3W8CV64QJ2004T3MKE9VIFQ6L5CH96","8","8","0","0,1,2","0","1","1","0",,"11753","2017-10-17 14:58:34","24643"
"A3D1KY32KA7US9","caus_thomas_fire_v6","3CPLWGV3MO0SEPPXNC48NZN27HL9N7","0","6","8","0,2,1","0","1","1","0",,"26192","2017-10-17 14:58:41","24644"
"A2CO0L7AHULZ51","caus_thomas_fire_v6","3P4RDNWND57P60RFC8IT7L5OHN3JIW","4","0","4","2,1,0","0","1","1","1",,"28612","2017-10-17 14:58:45","24645"
"A2HJ7BEVEZDPNX","caus_thomas_fire_v6","3OWEPKL089DO06148F6O93WWCRX7NT","4","4","8","1,0,2","0","1","1","0",,"15755","2017-10-17 14:58:49","24646"
"A30N7QXF4W4VCM","caus_thomas_fire_v6","3A1COHJ8NJW0QOKCFM3HIJVV1ZU8H8","7","0","7","0,2,1","0","0","1","1",,"9561","2017-10-17 14:58:55","24647"
"A2OVX9UW5WANQE","caus_thomas_fire_v6","37QW5D2ZRGNPGXYSQGFGMX2XAA78SP","0","8","4","0,1,2","0","0","1","0",,"31107","2017-10-17 14:59:04","24648"
"A5GM9CNAS6G92","caus_thomas_fire_v6","3CP1TO84PT2DOGYSY3T7JVF2AQB52L","4","0","4","0,2,1","0","1","1","1",,"25887","2017-10-17 14:59:39","24649"
"A14CXE3OMENOYS","caus_thomas_fire_v6","3O7L7BFSHEQHVK5NY772A5SWCF7EI6","5","7","4","0,2,1","0","0","1","1",,"18498","2017-10-17 14:59:40","24650"
"A1WCRV1WEWA63I","caus_thomas_fire_v6","3NKQQ8O39Y6HC5MNWTLWNQYM6YTDUK","2","4","8","0,2,1","0","0","1","0",,"22649","2017-10-17 14:59:43","24651"
"A3G2874FQJU4YN","caus_thomas_fire_v6","3DH6GAKTYYQ1WFBOYC7IH3N2Q3VYZH","4","0","4","1,2,0","0","1","1","1",,"19790","2017-10-17 14:59:44","24652"
"AOLQA0CBEC46G","caus_thomas_fire_v6","3WLEIWSYHOIP49INZ5UG8SISFYP2HK","7","7","8","2,1,0","0","0","1","0",,"32666","2017-10-17 14:59:57","24653"
"a3hylvfudkjfkc","caus_thomas_fire_v6","39GAF6DQWR1NXPVBLQB6IAZWV8Z1V7","0","5","8","0,2,1","0","1","1","0",,"38599","2017-10-17 14:59:59","24654"
"A3R93NB2CPSTVQ","caus_thomas_fire_v6","3QRYMNZ7FYIBY4YBLI9PEZOE1ONTNQ","7","7","6","2,1,0","0","1","1","0",,"32538","2017-10-17 15:00:00","24655"
"A24EYMUIGY8M5O","caus_thomas_fire_v6","3K2755HG5S4STNPX14QX1QXJWBEFDN","7","1","7","1,2,0","0","1","1","1",,"18743","2017-10-17 15:00:03","24656"
"A3MVGOBJ5BANP8","caus_thomas_fire_v6","3WQ3B2KGE8H8OBX5G9K6HY5PSGJ1B1","0","8","4","0,1,2","0","0","1","0",,"32563","2017-10-17 15:00:25","24657"
"A28NYOARK75Z1X","caus_thomas_fire_v6","3PH3VY7DJLYX7AGOJBPUW62MFWDZW3","0","8","8","1,0,2","0","1","1","0",,"16448","2017-10-17 15:00:29","24658"
"A259AUMRD85UWF","caus_thomas_fire_v6","3TK8OJTYM1MQEHED6SMWJ6HUYOXVPX","2","7","6","1,0,2","0","0","1","0",,"11548","2017-10-17 15:00:32","24659"
"A2CSLM9J063ZAP","caus_thomas_fire_v6","3ZGVPD4G6TI5FTCUO6KJ9MVNB2VZTD","6","1","7","0,1,2","0","1","1","1",,"24627","2017-10-17 15:00:46","24660"
"A3HOBJ4PJUOCUN","caus_thomas_fire_v6","3JPSL1DZ5S06J8Z2FII8JUYMDZ3NA0","3","5","7","1,0,2","0","1","1","0",,"30018","2017-10-17 15:00:47","24661"
"A3IMQJZQEV9BIO","caus_thomas_fire_v6","32N49TQG3GJJRD8BH94ZTBSZZ25AV4","8","0","8","1,0,2","0","1","1","1",,"32830","2017-10-17 15:01:04","24662"
"A1CH6M8KNYMJ92","caus_thomas_fire_v6","3ATPCQ38J8B0V73GMKRJ0AWTHIUAYY","6","0","5","2,0,1","0","0","1","1",,"10476","2017-10-17 15:01:11","24663"
"A24OBXYMT3THDT","caus_thomas_fire_v6","3FQ5JJ512LPCVL8OR9VXD81IIBXNKF","0","8","8","1,0,2","0","1","1","1",,"22901","2017-10-17 15:01:12","24664"
"AQY83XO3E149M","caus_thomas_fire_v6","3WSELTNVR334EL4MCE4KST4E2HPTA7","7","7","8","1,2,0","0","0","1","1",,"16613","2017-10-17 15:01:17","24665"
"A1SXLST66ZINTJ","caus_thomas_fire_v6","32EYX73OY0ABDF5SEUGGSFFQLZKUR7","0","6","8","1,0,2","0","1","1","0",,"27958","2017-10-17 15:01:18","24666"
"A3G55NZ2MOUOQK","caus_thomas_fire_v6","3H7Z272LX78NIC2JSOKQWXJS7Q3LPC","8","0","8","1,2,0","0","0","1","1",,"16981","2017-10-17 15:01:19","24667"
"A1G4QY3W5J5PMW","caus_thomas_fire_v6","3KJYX6QCM9CUS6BFBFHCMAVIPPSVJY","7","4","2","2,1,0","0","0","1","0",,"12432","2017-10-17 15:01:26","24668"
"A2GOUEL2TTOUN3","caus_thomas_fire_v6","36TFCYNS44BQ5PLKNUF9YICOS7RHXB","0","8","0","2,1,0","0","0","1","0",,"63324","2017-10-17 15:01:33","24669"
"A312SMN11YLE66","caus_thomas_fire_v6","3HPZF4IVNMUOOM0E6YNA65MHHLHCY4","0","8","8","1,2,0","0","1","1","0",,"9068","2017-10-17 15:01:34","24670"
"A1FX4X87384N40","caus_thomas_fire_v6","32M8BPYGATNFFY1E42XQA8D8PVMIGR","0","8","8","0,1,2","0","0","1","0",,"29185","2017-10-17 15:01:41","24671"
"A1YOAM3TVFPI4Z","caus_thomas_fire_v6","3FE2ERCCZX9VOX5G5G0IOENM2V8POX","8","0","1","2,1,0","0","0","1","1",,"18533","2017-10-17 15:01:41","24672"
"A1PX1LSJZM3RIP","caus_thomas_fire_v6","3OUYGIZWR7ZALGDX3VY7YDR44SSP07","0","7","6","0,2,1","0","1","1","0",,"39983","2017-10-17 15:01:43","24673"
"A3D3D3F8X3NQYH","caus_thomas_fire_v6","373ERPL3YO9WD2Q3EPQ6NJTO2LDRTD","8","0","8","0,1,2","0","1","1","1",,"47797","2017-10-17 15:02:07","24674"
"A26L7403RHRQP8","caus_thomas_fire_v6","37WLF8U1WPR4O02WSS9GBXFWNL96KP","7","1","5","1,0,2","0","1","1","1",,"9954","2017-10-17 15:02:10","24675"
"A3P5BJ1GA3NLBY","caus_thomas_fire_v6","3YT88D1N08Z5RHFE9QBI4U3CDU73KG","0","8","4","0,1,2","0","0","1","0",,"17698","2017-10-17 15:02:10","24676"
"A21753FQKCM5DQ","caus_thomas_fire_v6","34MAJL3QP4OKDFQBOYO2XDEGG8H34Q","8","0","2","2,0,1","0","0","1","1",,"17972","2017-10-17 15:02:12","24677"
"A3BBK5YDUBRKYW","caus_thomas_fire_v6","3TVRFO09GKGSRL4AEFU7QA5V9PCLX0","4","8","4","1,2,0","0","1","1","0",,"29524","2017-10-17 15:02:15","24678"
"A2OR95QZT4H80T","caus_thomas_fire_v6","3BEFOD78W6ULZ1YLUGTHTCNMGZXM4O","7","1","3","0,2,1","0","1","1","1",,"26674","2017-10-17 15:02:16","24679"
"A1ANSFI5L7SUUH","caus_thomas_fire_v6","31QNSG6A5RU3XZE02DH5R661NWZ786","3","3","3","0,1,2","0","0","1","1",,"9748","2017-10-17 15:02:19","24680"
"A39FJ7RWX4B9JZ","caus_thomas_fire_v6","39K0FND3AHG01QE23H386F9M88BAM3","1","8","0","1,0,2","0","1","1","0",,"32163","2017-10-17 15:02:28","24681"
"A35QZFRG4FKK3Z","caus_thomas_fire_v6","3WEV0KO0OMT1XSUJ7OQW8PGYL18DS4","8","0","5","1,0,2","0","0","1","1",,"44098","2017-10-17 15:02:33","24682"
"A3SEOHQOU2R8XW","caus_thomas_fire_v6","3AQF3RZ558JT8EAIRHIJVKNRFPLF6P","7","8","8","0,1,2","0","1","1","1",,"30233","2017-10-17 15:02:42","24683"
"A36W1S4Z2LSNTC","caus_thomas_fire_v6","3EG49X351UDA8013RBO51RNYJUO6XE","0","8","8","1,0,2","0","0","1","0",,"13838","2017-10-17 15:03:06","24684"
"AZ9CV3Z86OUQH","caus_thomas_fire_v6","3XIQGXAUMC9TC0F8ALTX75NUE587XE","8","0","0","2,0,1","0","1","1","1",,"22698","2017-10-17 15:03:10","24685"
"A3LNMP0BSGUEWO","caus_thomas_fire_v6","3HYA4D452RK5QDRH4F6G576FZKP2F1","0","8","8","2,0,1","0","0","1","0",,"82751","2017-10-17 15:03:15","24686"
"A2OIGST8UL7HJP","caus_thomas_fire_v6","3QIYRE09Y3IAPKM2JZPF8T5J95YN1D","8","0","8","1,2,0","0","1","1","1",,"11027","2017-10-17 15:03:25","24687"
"A1EMBQB8FM6EZH","caus_thomas_fire_v6","3Z2R0DQ0JHFDKZRL94MANPLFNJBE2W","4","8","6","2,1,0","0","1","1","0",,"11698","2017-10-17 15:03:35","24688"
"A21HDHQPENLF2X","caus_thomas_fire_v6","3TPWUS5F892KZH5ERX5ML8116ETCWJ","0","8","8","2,0,1","0","0","1","0",,"16532","2017-10-17 15:03:38","24689"
"A1CSQRM6IOTTOL","caus_thomas_fire_v6","369J354OFDBZME6D21O1D5N3G4PG6T","5","6","3","2,1,0","0","0","1","1",,"19976","2017-10-17 15:04:17","24690"
"A1P2L1SELTF67E","caus_thomas_fire_v6","31Q0U3WYDPGLMZUF3S8QCWJT9QT17G","0","7","6","2,1,0","0","0","1","0",,"51316","2017-10-17 15:05:23","24691"
" A1L04TXTIC3U9X","caus_thomas_fire_v6","3R2PKQ87NW9F78X0F5VLNDX5LHZIM0","8","1","5","1,2,0","0","0","1","1",,"25079","2017-10-17 15:05:34","24692"
"A2TBWLOHTZNK54","caus_thomas_fire_v6","3UJ1CZ6IZHQ6TFFQSI8DADS68KC5SQ","6","2","4","2,1,0","0","1","1","1",,"20269","2017-10-17 15:05:41","24693"
"A2MCRVU8I9VNHG","caus_thomas_fire_v6","3PDJHANYK5HDMA1OM76JY5Z4V44H6V","8","0","8","0,1,2","0","0","1","1",,"23992","2017-10-17 15:05:53","24694"
"A1GUPBAMVB6C03","caus_thomas_fire_v6","3IAEQB9FMELU49BSRT0X5EJJRE5WD3","8","8","8","2,0,1","0","0","1","1",,"21534","2017-10-17 15:05:57","24695"
"A5OQUSV6QQSXN","caus_thomas_fire_v6","3A1COHJ8NJW0QOKCFM3HIJVV1ZWH8J","8","0","8","2,0,1","0","0","1","1",,"13475","2017-10-17 15:06:04","24696"
"A2ZWDX13VRNFP3","caus_thomas_fire_v6","34Z02EIMISE8D864KC7R3NS1TVF0TP","6","0","4","1,2,0","0","0","1","1",,"34991","2017-10-17 15:06:23","24697"
"A2CTUC9T6QF10J","caus_thomas_fire_v6","3RANCT1ZVFIOX8O3IXUQS0AM3DIUBV","8","0","8","0,1,2","0","1","1","1",,"19993","2017-10-17 15:06:23","24698"
"A3VZ8HO9L135ZQ","caus_thomas_fire_v6","3WMINLGALB4NS42BQS9U3J4AEVRCA9","6","6","2","1,2,0","0","1","1","1",,"23853","2017-10-17 15:06:25","24699"
"A3D3NEQ158WUB0","caus_thomas_fire_v6","3XLBSAQ9Z4DIHVFNB3HI4Q35M537Z8","8","8","8","2,0,1","0","1","1","0",,"16851","2017-10-17 15:06:40","24700"
"A3SEOHQOU2R8XW","caus_thomas_fire_v6","3NS0A6KXC491AOQO46LCA3GYL8QGZO","8","8","8","1,0,2","0","1","1","0",,"10874","2017-10-17 15:06:45","24701"
"A2MACDVP9MWKHA","caus_thomas_fire_v6","3HQUKB7LNFFTJZL5IQXNVWOU4IMHHY","7","0","0","2,1,0","0","1","1","1",,"27726","2017-10-17 15:06:48","24702"
"A1DQWRWD12L3UK","caus_thomas_fire_v6","3TS1AR6UQQFCCEONARNB1YNNA0DF7W","7","0","7","2,1,0","0","0","1","1",,"18644","2017-10-17 15:06:52","24703"
"A36BQYQGN6OWVU","caus_thomas_fire_v6","3PM8NZGV8YH3IIKN6K237W4PJVXXQZ","6","6","6","0,2,1","0","1","1","0",,"11681","2017-10-17 15:06:56","24704"
"A3NF9B2NLCLZWT","caus_thomas_fire_v6","31QNSG6A5RU3XZE02DH5R661NWQ87Y","8","0","8","1,2,0","0","0","1","1",,"15964","2017-10-17 15:07:55","24705"
"AGWPS6U038C5M","caus_thomas_fire_v6","3IQ1VMJRYTLLU6V8E8Z31T328AOA9Q","0","8","8","1,2,0","0","1","1","0",,"13544","2017-10-17 15:07:57","24706"
